UserID,SpID,prev_SpID,sequenceNo,Long,Lat,ArriveTime,leaveTime,date,time
132,23585,23584,13312,120.12811685000001,30.250733949999994,40299.5232060185,40299.6525578704,2010-05-01,12:33:25
135,23650,-1,13394,116.38924047509572,39.93691245977012,39809.3380671296,39809.3547916667,2008-12-27,08:06:49
135,23651,23650,13394,116.38850963888879,39.935812623456776,39809.3547916667,39809.3845717593,2008-12-27,08:30:54
135,23652,23651,13394,116.39428755405402,39.93938975675676,39809.3938541667,39809.4026041667,2008-12-27,09:27:09
135,23653,23652,13394,116.39729402368876,39.939359954314746,39809.4026041667,39809.4753935185,2008-12-27,09:39:45
135,23654,23653,13394,116.39894511344541,39.93945825630255,39809.4753935185,39809.4875347222,2008-12-27,11:24:34
135,23655,23654,13394,116.39933501041668,39.968501083333344,39809.4994328704,39809.5067824074,2008-12-27,11:59:11
135,23656,-1,13395,116.40065434905652,39.96270729245284,39810.4565509259,39810.4644444444,2008-12-28,10:57:26
135,23657,23656,13395,116.40032824528302,39.962768047169824,39810.4644444444,39810.4752662037,2008-12-28,11:08:48
135,23658,23657,13395,116.4005244393305,39.9626752008368,39810.4752662037,39810.4957175926,2008-12-28,11:24:23
135,23659,-1,13396,116.33488146938778,39.93570979591837,39814.1168865741,39814.1499768518,2009-01-01,02:48:19
135,23660,23659,13396,116.33610399999995,39.936205921052625,39814.1499768518,39814.2322800926,2009-01-01,03:35:58
135,23661,-1,13398,116.39525001492537,39.96896074626866,39816.081099537,39816.0935069444,2009-01-03,01:56:47
135,23662,-1,13399,116.3336563461538,39.97528106410256,39822.5437962963,39822.5844212963,2009-01-09,13:03:04
135,23663,23662,13399,116.39962318106294,39.96825875830561,39822.5929398148,39822.6767708333,2009-01-09,14:13:50
135,23664,23663,13399,116.39992278260874,39.968105152173905,39822.6878009259,39822.6982523148,2009-01-09,16:30:26
135,23665,23664,13399,116.39949003827749,39.9684667464115,39822.6982523148,39822.7162384259,2009-01-09,16:45:29
135,23666,23665,13399,116.3998483514377,39.96801656549518,39822.7162847222,39822.7301388889,2009-01-09,17:11:27
135,23667,-1,13400,116.39443432727272,39.969604181818184,39823.0775694444,39823.1008912037,2009-01-10,01:51:42
135,23668,-1,13401,116.39728647368425,39.97522363157895,39825.0749305556,39825.0894907407,2009-01-12,01:47:54
135,23669,-1,13403,116.31448388958995,39.893098564668776,39837.2854513889,39837.3181481481,2009-01-24,06:51:03
135,23670,23669,13403,116.3098651818182,39.88914693939395,39837.3181481481,39837.3576851852,2009-01-24,07:38:08
135,23671,23670,13403,113.6535107727273,34.74863313636364,39837.6202083333,39837.6273032407,2009-01-24,14:53:06
135,23672,23671,13403,114.31258617857144,30.53079514285714,39837.8309953704,39837.8466550926,2009-01-24,19:56:38
135,23673,23672,13403,113.00869602777776,28.196656069444444,39837.9769791667,39837.987037037,2009-01-24,23:26:51
135,23674,23673,13403,112.62755925531911,26.892126340425527,39838.0578009259,39838.0673611111,2009-01-25,01:23:14
135,23675,23674,13403,111.56549707189545,26.457223398692797,39838.1474421296,39838.162337963,2009-01-25,03:32:19
135,23676,-1,13405,111.60939149999996,26.42443647999999,39840.1475694444,39840.1595023148,2009-01-27,03:32:30
135,23677,23676,13405,111.61262009090902,26.42438391477273,39840.1620138889,39840.1919328704,2009-01-27,03:53:18
134,23602,-1,13318,116.33269285714293,39.96997976190476,39196.1892476852,39196.2538657407,2007-04-24,04:32:31
134,23603,-1,13324,116.29444999999969,39.977016666666664,39198.1001273148,39198.1217361111,2007-04-26,02:24:11
134,23604,-1,13325,116.297871969697,39.982818939393944,39199.5066782407,39199.5252777778,2007-04-27,12:09:37
134,23605,-1,13328,116.32789761904769,39.97646428571428,39202.4556018518,39202.6282523148,2007-04-30,10:56:04
134,23606,23605,13328,116.29740833333335,39.98287361111111,39202.6316203704,39202.6388541667,2007-04-30,15:09:32
134,23607,-1,13329,116.30281458333337,39.98325416666666,39210.469849537,39210.5498842593,2007-05-08,11:16:35
134,23608,-1,13332,116.31183787878791,39.97509545454546,39213.3995023148,39213.4211805556,2007-05-11,09:35:17
134,23609,23608,13332,116.30041666666668,39.98114333333332,39213.4321180556,39213.6038657407,2007-05-11,10:22:15
134,23610,-1,13335,116.30088333333346,39.98218939393939,39216.4602777778,39216.4770717593,2007-05-14,11:02:48
134,23611,23610,13335,116.29929,39.98302222222222,39216.4770717593,39216.4905787037,2007-05-14,11:26:59
134,23612,-1,13337,116.3294133333334,39.97675333333334,39228.4639467593,39228.5053009259,2007-05-26,11:08:05
134,23613,-1,13342,116.32001444444452,39.9742388888889,39234.0548726852,39234.0652546296,2007-06-01,01:19:01
134,23614,-1,13348,116.33876041666666,39.98469375,39242.239375,39242.2560416667,2007-06-09,05:44:42
134,23615,23614,13348,116.58666111111101,40.07885000000004,39242.2809375,39242.2946527778,2007-06-09,06:44:33
134,23616,-1,13351,116.32034814814821,39.974271296296294,39244.0008333333,39244.0164236111,2007-06-11,00:01:12
134,23617,23616,13351,116.3366250000001,39.97694166666666,39244.0164236111,39244.2202199074,2007-06-11,00:23:39
134,23618,23617,13351,116.3981513888889,39.991902777777774,39244.2202199074,39244.2558333333,2007-06-11,05:17:07
134,23619,23618,13351,116.38065,39.9757,39244.2585648148,39244.2681481481,2007-06-11,06:12:20
134,23620,-1,13353,116.39449047619044,39.98765952380951,39246.0903472222,39246.2345717593,2007-06-13,02:10:06
134,23621,23620,13353,116.33055740740744,39.97554259259261,39246.2429398148,39246.26875,2007-06-13,05:49:50
134,23622,-1,13355,116.39480151515163,39.988165151515155,39247.2939814815,39247.4026041667,2007-06-14,07:03:20
134,23623,-1,13356,116.32007142857152,39.974287301587296,39253.4759722222,39253.4922222222,2007-06-20,11:25:24
134,23624,-1,13360,116.33491111111084,39.969474999999996,39269.9706828704,39269.9812037037,2007-07-06,23:17:47
134,23625,23624,13360,116.36126111111116,39.93947500000002,39269.9812037037,39270.0039236111,2007-07-06,23:32:56
134,23626,23625,13360,116.48214444444443,39.988107407407405,39270.0280439815,39270.0986111111,2007-07-07,00:40:23
134,23627,23626,13360,117.10071666666676,40.14407083333332,39270.1038310185,39270.1167013889,2007-07-07,02:29:31
134,23628,23627,13360,117.24885,40.212608888888894,39270.1549421296,39270.1983564815,2007-07-07,03:43:07
134,23629,23628,13360,117.24988916666675,40.213334166666655,39270.1983564815,39270.2608217593,2007-07-07,04:45:38
134,23630,23629,13360,117.24618333333336,40.20976458333333,39270.2639583333,39270.2992361111,2007-07-07,06:20:06
134,23631,23630,13360,116.9306666666665,40.1459,39270.3424074074,39270.351712963,2007-07-07,08:13:04
134,23632,23631,13360,116.42467666666657,39.93997666666665,39270.4289583333,39270.4884259259,2007-07-07,10:17:42
134,23633,23632,13360,116.41773333333332,39.93976111111109,39270.4884259259,39270.5185069444,2007-07-07,11:43:20
134,23634,-1,13361,116.31145476190487,39.9734119047619,39271.4359953704,39271.4520023148,2007-07-08,10:27:50
134,23635,23634,13361,116.30248703703698,39.97452777777778,39271.4601851852,39271.4831712963,2007-07-08,11:02:40
134,23636,-1,13363,116.33094230769233,39.975461538461545,39277.4713078704,39277.485775463,2007-07-14,11:18:41
134,23637,23636,13363,116.33281888888881,39.974973333333324,39277.485775463,39277.6082175926,2007-07-14,11:39:31
134,23638,-1,13364,116.33757187499981,39.97531666666667,39278.2165856481,39278.2330439815,2007-07-15,05:11:53
134,23639,-1,13367,114.11695438596486,22.52147719298244,39280.4297800926,39280.4855671296,2007-07-17,10:18:53
134,23640,-1,13368,114.21212499999983,22.335080555555567,39281.2346759259,39281.3697685185,2007-07-18,05:37:56
134,23641,-1,13370,116.35368360666665,39.98047571333333,39414.381412037,39414.3907407407,2007-11-28,09:09:14
134,23642,23641,13370,116.35258494999997,39.980845374999994,39414.3907407407,39414.4249537037,2007-11-28,09:22:40
134,23643,-1,13375,116.33066292000001,39.97987062,39436.4911689815,39436.5070486111,2007-12-20,11:47:17
134,23644,23643,13375,116.32958724166666,39.97762432083333,39436.5070486111,39436.7391782407,2007-12-20,12:10:09
134,23645,23644,13375,116.32948253333332,39.98040438888889,39436.7391782407,39436.8041782407,2007-12-20,17:44:25
134,23646,-1,13378,116.30018036250002,39.973042225,39451.8148726852,39451.9240162037,2008-01-04,19:33:25
134,23647,-1,13387,116.30661977,39.980461600000005,39473.8485069444,39473.9250578704,2008-01-26,20:21:51
134,23648,-1,13388,116.32813830000002,39.97733273333333,39475.9760416667,39475.983275463,2008-01-28,23:25:30
134,23649,-1,13389,116.33127594000001,39.97832634999999,39478.7634027778,39478.8028472222,2008-01-31,18:19:18
152,25207,-1,14769,116.3473135291006,39.94035233862436,39682.0553819444,39682.1181134259,2008-08-22,01:19:45
152,25208,25207,14769,116.30593468292685,40.03108521138212,39682.1341666667,39682.1436574074,2008-08-22,03:13:12
152,25209,-1,14770,116.32257220000002,40.0084475636364,39682.5379166667,39682.5488194444,2008-08-22,12:54:36
152,25210,-1,14772,116.32202567114093,40.00473935570469,39683.1354166667,39683.1434259259,2008-08-23,03:15:00
152,25211,25210,14772,116.32085659999998,40.00835452857141,39683.1441203704,39683.1768518519,2008-08-23,03:27:32
152,25212,25211,14772,116.33237002054801,39.991391047945214,39683.1838194444,39683.1925462963,2008-08-23,04:24:42
152,25213,25212,14772,116.33407846153844,39.98935615384616,39683.1934259259,39683.2075462963,2008-08-23,04:38:32
152,25214,25213,14772,116.31987655769237,40.00894884615384,39683.2233796296,39683.296099537,2008-08-23,05:21:40
152,25215,25214,14772,116.31887250222218,40.006599351111134,39683.2969328704,39683.3157060185,2008-08-23,07:07:35
152,25216,25215,14772,116.32018829299359,40.00876594267515,39683.322025463,39683.3573842593,2008-08-23,07:43:43
152,25217,25216,14772,116.33224287242791,39.99146123456788,39683.3684375,39683.3771875,2008-08-23,08:50:33
152,25218,25217,14772,116.3224764631579,40.00403173684211,39683.3851041667,39683.3926967593,2008-08-23,09:14:33
152,25219,25218,14772,116.32046572631579,40.00872144210527,39683.3940856481,39683.4120717593,2008-08-23,09:27:29
152,25220,25219,14772,116.31833801369869,40.0034678675799,39683.4144212963,39683.4218287037,2008-08-23,09:56:46
152,25221,25220,14772,116.31843624422443,40.00327592739276,39683.4274768519,39683.4509953704,2008-08-23,10:15:34
152,25222,25221,14772,116.31663134496127,40.00549403875967,39683.4582638889,39683.4758564815,2008-08-23,10:59:54
152,25223,25222,14772,116.308532402214,39.98167391512917,39683.490162037,39683.5172916667,2008-08-23,11:45:50
152,25224,25223,14772,116.31810925,40.003355,39683.5272222222,39683.5349305556,2008-08-23,12:39:12
152,25225,25224,14772,116.3163418,40.002410299999994,39683.535,39683.5706944444,2008-08-23,12:50:24
153,25226,-1,14773,116.34483730158729,39.96850238095239,39284.2166087963,39284.2479513889,2007-07-21,05:11:55
153,25227,25226,14773,116.34452936507935,39.96780158730159,39284.2479513889,39284.4603587963,2007-07-21,05:57:03
153,25228,25227,14773,116.34011666666667,39.97467222222222,39284.4678819444,39284.5509953704,2007-07-21,11:13:45
153,25229,-1,14774,116.34453000000012,39.96896866666667,39285.1596759259,39285.1737615741,2007-07-22,03:49:56
153,25230,25229,14774,116.31177526881716,39.973719354838714,39285.1793402778,39285.1891782407,2007-07-22,04:18:15
153,25231,25230,14774,116.30562777777777,39.976326388888886,39285.2008912037,39285.2359375,2007-07-22,04:49:17
153,25232,25231,14774,116.30650952380962,39.975136904761904,39285.2405208333,39285.2525,2007-07-22,05:46:21
153,25233,25232,14774,116.31319333333332,39.97457333333333,39285.2585532407,39285.2665625,2007-07-22,06:12:19
153,25234,25233,14774,116.33130694444442,39.975997222222226,39285.2689236111,39285.3409143519,2007-07-22,06:27:15
153,25235,25234,14774,116.33324761904771,39.977040476190474,39285.3409143519,39285.3491087963,2007-07-22,08:10:55
153,25236,25235,14774,116.42799259259255,40.04188333333334,39285.3687615741,39285.3788194444,2007-07-22,08:51:01
153,25237,25236,14774,116.40921839080454,40.030798275862075,39285.3901736111,39285.4083449074,2007-07-22,09:21:51
153,25238,25237,14774,116.4091598484847,40.03092575757576,39285.4191087963,39285.4269097222,2007-07-22,10:03:31
153,25239,25238,14774,116.4088222222222,40.03215246913579,39285.4269097222,39285.4447453704,2007-07-22,10:14:45
153,25240,25239,14774,116.34475277777784,39.96669351851852,39285.457962963,39285.5151388889,2007-07-22,10:59:28
153,25241,-1,14775,116.581122222222,40.07927777777777,39288.0036805556,39288.0334953704,2007-07-25,00:05:18
153,25242,25241,14775,117.77100833333326,37.856391666666674,39288.033900463,39288.1733912037,2007-07-25,00:48:49
153,25243,25242,14775,121.44254722222217,31.26425555555555,39288.190625,39288.2965393519,2007-07-25,04:34:30
153,25244,25243,14775,121.45426666666675,31.2486777777778,39288.302662037,39288.341712963,2007-07-25,07:15:50
153,25245,25244,14775,121.49987000000002,31.236225,39288.3438888889,39288.4158101852,2007-07-25,08:15:12
153,25246,-1,14776,121.4342166666668,31.235816666666675,39289.2425347222,39289.2723842593,2007-07-26,05:49:15
153,25247,25246,14776,121.42442314814808,31.15450925925927,39289.2723842593,39289.2856365741,2007-07-26,06:32:14
153,25248,25247,14776,121.30914696969708,31.07377878787878,39289.2856365741,39289.4401273148,2007-07-26,06:51:19
153,25249,25248,14776,120.16370079365072,30.252850793650797,39289.4414467593,39289.4659259259,2007-07-26,10:35:41
153,25250,25249,14776,120.15938055555559,30.252273611111118,39289.4684375,39289.5110416667,2007-07-26,11:14:33
153,25251,25250,14776,120.15390396825399,30.249318253968244,39289.5244560185,39289.5324768518,2007-07-26,12:35:13
153,25252,25251,14776,120.15502666666659,30.251448888888895,39289.5324768518,39289.5486689815,2007-07-26,12:46:46
153,25253,-1,14777,120.15983823529406,30.25241960784314,39290.1571759259,39290.1972337963,2007-07-27,03:46:20
153,25254,25253,14777,120.15602777777765,30.252508333333335,39290.2040740741,39290.2153472222,2007-07-27,04:53:52
153,25255,25254,14777,120.13985362318832,30.248239130434776,39290.2217824074,39290.2493287037,2007-07-27,05:19:22
153,25256,25255,14777,120.14087523809523,30.24209666666667,39290.2570717593,39290.270625,2007-07-27,06:10:11
153,25257,25256,14777,120.13982499999999,30.240215151515155,39290.270625,39290.3032291667,2007-07-27,06:29:42
153,25258,25257,14777,120.13984895833333,30.231629166666668,39290.3105902778,39290.3192708333,2007-07-27,07:27:15
153,25259,25258,14777,120.14437948717952,30.232825641025652,39290.3218402778,39290.354537037,2007-07-27,07:43:27
153,25260,25259,14777,120.1444416666667,30.23288999999999,39290.354537037,39290.3659375,2007-07-27,08:30:32
153,25261,25260,14777,120.14542777777767,30.232027777777766,39290.3659375,39290.380162037,2007-07-27,08:46:57
153,25262,25261,14777,120.14778888888883,30.231975000000002,39290.380162037,39290.3892361111,2007-07-27,09:07:26
153,25263,25262,14777,120.16019687499998,30.2523625,39290.3946180556,39290.4149652778,2007-07-27,09:28:15
153,25264,-1,14778,120.16536666666676,30.252589583333336,39291.1613078704,39291.1698032407,2007-07-28,03:52:17
153,25265,25264,14778,120.17695476190472,30.245985714285716,39291.1740393518,39291.2213194444,2007-07-28,04:10:37
153,25266,25265,14778,120.4849416666665,30.473100000000002,39291.2324421296,39291.2438541667,2007-07-28,05:34:43
153,25267,25266,14778,121.09955,30.97690833333335,39291.2491203704,39291.4409722222,2007-07-28,05:58:44
153,25268,-1,14779,116.34425185185188,39.966870370370366,39291.9781481481,39292.0559027778,2007-07-28,23:28:32
153,25269,-1,14780,116.46563425925916,39.907483333333346,39543.0560300926,39543.1406134259,2008-04-05,01:20:41
153,25270,25269,14780,116.4052636904762,39.91174226190476,39543.1608796296,39543.2279282407,2008-04-05,03:51:40
153,25271,25270,14780,116.39098533333339,39.910110666666654,39543.2490046296,39543.2569097222,2008-04-05,05:58:34
153,25272,25271,14780,116.37856111111098,39.9073611111111,39543.2663773148,39543.3546064815,2008-04-05,06:23:35
153,25273,25272,14780,116.37748939393936,39.906628787878795,39543.3593055556,39543.3791319444,2008-04-05,08:37:24
153,25274,-1,14781,116.45872777777767,39.958,39555.0435185185,39555.1760185185,2008-04-17,01:02:40
153,25275,-1,14782,116.46130000000001,39.9570238095238,39556.0434606481,39556.178275463,2008-04-18,01:02:35
153,25276,-1,14783,116.4153083333335,39.947758333333326,39556.5013310185,39556.6488657407,2008-04-18,12:01:55
153,25277,-1,14784,116.47189393939398,39.927859090909095,39559.0466782407,39559.0635532407,2008-04-21,01:07:13
153,25278,-1,14785,116.47042801666667,39.92598301666667,39564.5235763889,39564.5323611111,2008-04-26,12:33:57
153,25279,25278,14785,116.38369912499999,39.9216841,39564.555474537,39564.5643287037,2008-04-26,13:19:53
153,25280,25279,14785,116.38298017619047,39.92279366666666,39564.5643287037,39564.5794328704,2008-04-26,13:32:38
153,25281,25280,14785,116.38243948923076,39.92353184615384,39564.5794328704,39564.6072800926,2008-04-26,13:54:23
153,25282,25281,14785,116.36764650625004,39.909361331250004,39564.6258449074,39564.8242476852,2008-04-26,15:01:13
153,25283,25282,14785,116.44936962,39.931890120000006,39564.8405671296,39564.8706597222,2008-04-26,20:10:25
153,25284,-1,14786,116.46127401470588,39.957943629411766,39567.381087963,39567.5133796296,2008-04-29,09:08:46
153,25285,25284,14786,116.46013094,39.95699062,39567.5133796296,39567.7795601852,2008-04-29,12:19:16
153,25286,25285,14786,116.42821546315788,39.91841547368421,39567.793287037,39567.8938541667,2008-04-29,19:02:20
153,25287,-1,14787,116.47042065714285,39.92643209999999,39568.3780902778,39568.3899189815,2008-04-30,09:04:27
153,25288,25287,14787,116.43063894666666,39.914674166666664,39568.401087963,39568.4100115741,2008-04-30,09:37:34
153,25289,25288,14787,116.4277655,39.92182605833333,39568.411412037,39568.4493981482,2008-04-30,09:52:26
153,25290,25289,14787,116.45898309629631,39.95557137777778,39568.4512847222,39568.4692476852,2008-04-30,10:49:51
153,25291,25290,14787,116.34804135384614,39.916856249230754,39568.4727662037,39568.502974537,2008-04-30,11:20:47
153,25292,25291,14787,116.36265227162161,39.909475358108125,39568.5074768519,39568.6226041667,2008-04-30,12:10:46
153,25293,25292,14787,116.42845803142858,39.91472265714286,39568.6299537037,39568.6418402778,2008-04-30,15:07:08
153,25294,25293,14787,116.42993875799999,39.919907516,39568.6450694444,39568.889849537,2008-04-30,15:28:54
153,25295,-1,14788,116.34454444,39.96882236500001,39569.1195486111,39569.1269212963,2008-05-01,02:52:09
153,25296,25295,14788,116.3449858060402,39.96707795973154,39569.1269212963,39569.1358680556,2008-05-01,03:02:46
153,25297,25296,14788,116.34482347230775,39.96686673923082,39569.1358680556,39569.1433680556,2008-05-01,03:15:39
153,25298,25297,14788,116.31429711700672,39.89409431972788,39569.1742939815,39569.1827083333,2008-05-01,04:10:59
153,25299,25298,14788,114.01206208222226,32.97578709555556,39569.4733217593,39569.4803125,2008-05-01,11:21:35
153,25300,-1,14792,114.03524763786409,32.978859707767,39572.0756828704,39572.0836574074,2008-05-04,01:48:59
153,25301,-1,14793,114.0142210703125,32.97201031796873,39573.3200925926,39573.3322106482,2008-05-05,07:40:56
153,25302,-1,14796,114.02743795401453,32.985738694160574,39574.0986226852,39574.1086226852,2008-05-06,02:22:01
153,25303,-1,14797,114.03641891508363,32.978986758659225,39577.0395949074,39577.0513194444,2008-05-09,00:57:01
153,25304,25303,14797,114.03748923260048,32.97945190073257,39577.0513194444,39577.0703703704,2008-05-09,01:13:54
153,25305,25304,14797,116.31445313846153,39.893745200000005,39577.3369444444,39577.3449768518,2008-05-09,08:05:12
153,25306,-1,14798,116.47213766352202,39.93187170754719,39578.2555092593,39578.3045833333,2008-05-10,06:07:56
153,25307,-1,14799,116.45511467438017,39.97620854090911,39578.3677199074,39578.3756828704,2008-05-10,08:49:31
153,25308,25307,14799,116.4508661572254,39.988668994219644,39578.378912037,39578.3859143518,2008-05-10,09:05:38
153,25309,-1,14802,116.4652304,39.93167089999999,39579.3698611111,39579.3771759259,2008-05-11,08:52:36
153,25310,-1,14811,116.4546536180851,39.95433716170212,39583.1922337963,39583.2002314815,2008-05-15,04:36:49
153,25311,-1,14815,116.47156590104169,39.92714873437501,39585.2018055556,39585.3670138889,2008-05-17,04:50:36
153,25312,-1,14820,116.47173008695654,39.92754162173913,39588.0126851852,39588.0228240741,2008-05-20,00:18:16
153,25313,-1,14824,116.40561310093446,39.90569769065423,39590.5341319444,39590.5449305556,2008-05-22,12:49:09
153,25314,25313,14824,116.40841071063828,39.90651437446807,39590.5449305556,39590.5585648148,2008-05-22,13:04:42
153,25315,25314,14824,116.42589330000001,39.90670796,39590.558912037,39590.5670833333,2008-05-22,13:24:50
153,25316,-1,14826,116.39202437600002,39.990504116000004,39591.4381597222,39591.4684375,2008-05-23,10:30:57
153,25317,-1,14827,116.38797512950813,39.99002320983604,39591.5983680556,39591.6097685185,2008-05-23,14:21:39
153,25318,-1,14829,116.30942913529415,39.980304355514704,39592.2661226852,39592.2760416667,2008-05-24,06:23:13
153,25319,-1,14832,116.4720241,39.9190516,39594.4574074074,39594.4652083333,2008-05-26,10:58:40
153,25320,-1,14835,116.47219493333334,39.924788549999995,39596.0081712963,39596.0154166667,2008-05-28,00:11:46
153,25321,-1,14839,116.3294007054054,39.97523931621619,39598.276400463,39598.2890393519,2008-05-30,06:38:01
153,25322,-1,14843,116.38738471818175,39.96923745909092,39600.2518981481,39600.2607060185,2008-06-01,06:02:44
153,25323,-1,14844,116.38766607424894,39.96878757124464,39600.3459143518,39600.3539351852,2008-06-01,08:18:07
153,25324,25323,14844,116.46099228928571,39.930931690476186,39600.3806018519,39600.3877314815,2008-06-01,09:08:04
153,25325,-1,14848,116.47167969322032,39.92738085084745,39602.012337963,39602.0208217593,2008-06-03,00:17:46
153,25326,-1,14862,116.47104440000003,39.9271371750958,39607.5620833333,39607.5889699074,2008-06-08,13:29:24
153,25327,-1,14883,116.47179327692311,39.9115014923077,39617.4127546296,39617.4229861111,2008-06-18,09:54:22
153,25328,-1,14888,116.49367665853654,39.86206250731708,39619.0452083333,39619.0592824074,2008-06-20,01:05:06
153,25329,25328,14888,116.49304478131867,39.8644515945055,39619.0592824074,39619.0746527778,2008-06-20,01:25:22
153,25330,25329,14888,116.48623705620436,39.865104338686145,39619.0849884259,39619.0978819444,2008-06-20,02:02:23
153,25331,25330,14888,116.48467314873953,39.86531766302521,39619.0978819444,39619.142974537,2008-06-20,02:20:57
153,25332,25331,14888,116.48801301672866,39.86784927843867,39619.1466087963,39619.1582638889,2008-06-20,03:31:07
153,25333,25332,14888,116.48907822493368,39.86752593183021,39619.1582638889,39619.171400463,2008-06-20,03:47:54
153,25334,25333,14888,116.48830870601721,39.8665098379656,39619.171400463,39619.2838194444,2008-06-20,04:06:49
153,25335,25334,14888,116.49047143387979,39.86736440109284,39619.2838194444,39619.3457986111,2008-06-20,06:48:42
153,25336,25335,14888,116.48738904313188,39.86779562857138,39619.3457986111,39619.38875,2008-06-20,08:17:57
153,25337,25336,14888,116.48565297078315,39.866738147891525,39619.38875,39619.4110069444,2008-06-20,09:19:48
153,25338,25337,14888,116.49154093529424,39.86541020566451,39619.4159722222,39619.434525463,2008-06-20,09:59:00
153,25339,25338,14888,116.49540047291667,39.85957751249998,39619.4429861111,39619.4517708333,2008-06-20,10:37:54
153,25340,-1,14890,116.30423714698286,39.96674546810345,39621.5305439815,39621.5396759259,2008-06-22,12:43:59
153,25341,25340,14890,116.31401348048783,39.968356580487814,39621.5489351852,39621.5588425926,2008-06-22,13:10:28
153,25342,-1,14905,116.3046616,39.952542449999996,39627.5335648148,39627.5653472222,2008-06-28,12:48:20
153,25343,-1,14925,116.47233325641024,39.92778208461539,39639.428912037,39639.4373842593,2008-07-10,10:17:38
153,25344,-1,14932,116.46887450000001,39.90797754166667,39642.0921064815,39642.1044212963,2008-07-13,02:12:38
153,25345,25344,14932,116.40297100000001,39.914081499999995,39642.1138773148,39642.248599537,2008-07-13,02:43:59
153,25346,25345,14932,116.39577883333334,39.913986666666666,39642.2547916667,39642.2793171296,2008-07-13,06:06:54
153,25347,-1,14935,116.47201303703703,39.928068851851855,39643.4581018519,39643.4759722222,2008-07-14,10:59:40
153,25348,-1,14937,116.47221291304348,39.92879021739132,39644.4420023148,39644.4513425926,2008-07-15,10:36:29
153,25349,-1,14940,116.4695706969697,39.908288424242414,39646.0356481481,39646.167349537,2008-07-17,00:51:20
153,25350,-1,14945,116.33005171739123,39.97547639130433,39648.020162037,39648.0401736111,2008-07-19,00:29:02
153,25351,-1,14946,116.55840844594594,40.00523814189191,39648.3659953704,39648.3905208333,2008-07-19,08:47:02
153,25352,25351,14946,116.33220499239535,39.975428152091254,39648.4135763889,39648.4781944444,2008-07-19,09:55:33
153,25353,-1,14952,116.34456210062886,39.96663293081763,39651.4056944444,39651.4141203704,2008-07-22,09:44:12
153,25354,25353,14952,116.34207400000001,39.9664746,39651.4141203704,39651.425162037,2008-07-22,09:56:20
153,25355,-1,14956,116.34452317599998,39.96728264800001,39652.5682175926,39652.5815393519,2008-07-23,13:38:14
153,25356,-1,14965,116.40761866666668,39.907018311111116,39658.3285416667,39658.3432060185,2008-07-29,07:53:06
153,25357,-1,14966,116.56350361052628,40.049622326315806,39659.2226388889,39659.4145717593,2008-07-30,05:20:36
153,25358,-1,14967,116.56326346739131,40.0498937826087,39660.0270717593,39660.1683796296,2008-07-31,00:38:59
153,25359,25358,14967,116.56298858452715,40.050209825214914,39660.1699074074,39660.4318171296,2008-07-31,04:04:40
153,25360,25359,14967,116.56245446132588,40.04902240883978,39660.4318171296,39660.4401736111,2008-07-31,10:21:49
153,25361,-1,14968,116.56265734374993,40.04937194791666,39661.2201851852,39661.2348842593,2008-08-01,05:17:04
153,25362,25361,14968,116.40930425000003,39.90768191666667,39661.2673148148,39661.2915625,2008-08-01,06:24:56
153,25363,-1,14969,116.47493151711032,39.9327370760456,39662.5256134259,39662.5331365741,2008-08-02,12:36:53
153,25364,25363,14969,116.47239474683548,39.9283455443038,39662.5383217593,39662.5645023148,2008-08-02,12:55:11
153,25365,-1,14974,116.45502761627908,39.93303397674419,39667.2173958333,39667.4377777778,2008-08-07,05:13:03
153,25366,25365,14974,116.33026635135126,39.975457472973005,39667.4377777778,39667.4451273148,2008-08-07,10:30:24
153,25367,25366,14974,116.30795288721804,39.98110930451126,39667.4589699074,39667.5540046296,2008-08-07,11:00:55
153,25368,25367,14974,116.3450450342341,39.96706165720717,39667.5714699074,39667.6720717593,2008-08-07,13:42:55
153,25369,25368,14974,116.34553290625001,39.967249187500016,39667.6754282407,39667.7039930556,2008-08-07,16:12:37
153,25370,25369,14974,116.34515995723281,39.96707860125775,39667.7045949074,39667.7679513889,2008-08-07,16:54:37
153,25371,25370,14974,116.34518326446286,39.96687002066122,39667.7680902778,39667.7805902778,2008-08-07,18:26:03
153,25372,25371,14974,116.34515026995808,39.96709313235302,39667.7943171296,39667.8409375,2008-08-07,19:03:49
153,25373,25372,14974,116.34499332802571,39.9670989267516,39667.8427430556,39667.9060532407,2008-08-07,20:13:33
153,25374,25373,14974,116.34647196774193,39.96690029032257,39667.9060532407,39668.0003587963,2008-08-07,21:44:43
153,25375,25374,14974,116.34513871890786,39.967153419615734,39668.0003587963,39668.0342708333,2008-08-08,00:00:31
153,25376,25375,14974,116.34600927586207,39.966966896551725,39668.0401041667,39668.0475115741,2008-08-08,00:57:45
153,25377,25376,14974,116.34482875155275,39.96684691304346,39668.0478587963,39668.0759837963,2008-08-08,01:08:55
153,25378,25377,14974,116.34292182142853,39.966348749999995,39668.0759837963,39668.0860069444,2008-08-08,01:49:25
153,25379,25378,14974,116.32966626896561,39.975411055172415,39668.0910069444,39668.2336689815,2008-08-08,02:11:03
153,25380,25379,14974,116.33619152870092,39.975420858006025,39668.2384143519,39668.2487615741,2008-08-08,05:43:19
